username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
vikrantgupta73,"Senior Executive Editor, Aaj Tak/India Today. Forever a student of life: What do they know of Cricket who only Cricket know. Views/RTs personal opinion","New Delhi, India",331,553310,28675,2010-04-20 10:57:44,2021-04-29 19:14:58,67,"Pls take note of this number 7076971662 - This man took money from someone I know for an oxygen cylinder, which he promised will be delivered but never came back. Request @DelhiPolice @CPDelhi to take action against such miscreants. #OxygenCylinders",[]
HashimAfeera,Alhamdulillah Tawakkul✌🏻 Good deeds will get you closer to ALLAH🌻 ngo @fatima_trust,,155,284,44,2021-04-22 15:38:29,2021-04-29 19:14:44,32,"AsslamuAlaikum Everyone Jisko bhi urgently Oxygen Refill Karwaani Hai Delhi Mai wo Msg Kare...
RT for Better Reach and kindly Follow For Regular updates...

#CovidResources #DelhiNCR #OxygenShortage #SOSDelhi #OxygenCylinders #OxygenCrisis",[]
iameshz,"The truth. It's a beautiful & terrible thing, and should therefore be treated with great caution...♥️✨


love & help every beings 💕",Humanity,96,187,23884,2020-08-26 14:07:31,2021-04-29 19:14:39,4,"*Plasma needed* 
any blood group.
Patient: Poonam srivastava,
Blood Group: O+ve
Age: 55 Yrs.
Covid Recovery: 1-3 months
Location: Max Hospital Saket, Delhi
Contact No.: 9673280800
Regards Leena Lall
#COVIDEmergency2021 #SOS  #CovidSOS  #DelhiNCR #Emergency  #PlasmaDonor",[]
pissedoffbrown,Just a keyboard warrior.,"New Delhi, India",78,21,74,2009-09-27 13:39:10,2021-04-29 19:14:04,32,"AsslamuAlaikum Everyone Jisko bhi urgently Oxygen Refill Karwaani Hai Delhi Mai wo Msg Kare...
RT for Better Reach and kindly Follow For Regular updates...

#CovidResources #DelhiNCR #OxygenShortage #SOSDelhi #OxygenCylinders #OxygenCrisis",[]
kashyaponline,,Mumbai,3243,285,5187,2010-04-14 07:48:12,2021-04-29 19:13:54,4,"🚨 URGENT🚨 
Need a #PlasmaDonor in #Mumbai
Donar Age- Between 18 to 55 
Donor weight- More than 60kgs
Minimum of 28days returned
 
1st preference Blood Group- B positive
2nd- AB Positive 
3rd- Any Blood Group

Please come forward and save a life if you can help🙏🏼","[{'text': 'PlasmaDonor', 'indices': [36, 48]}, {'text': 'Mumbai', 'indices': [52, 59]}]"
learnerjoseph_,,New Delhi,157,7,154,2018-11-01 02:13:40,2021-04-29 19:13:48,300,"Pls RT! Pls amplify!
#Oxygencylinders arrived at #CommonWealthGames COVID Centre yesterday. Near Akshardham Temple.
500+ oxygen beds available free of cost.
In case of non-admission, contact: 9582221700 (Sunny Jaiswal) 
Whatsapp only!!
Can rush patient to the center directly.","[{'text': 'Oxygencylinders', 'indices': [40, 56]}, {'text': 'CommonWealthGames', 'indices': [68, 86]}]"
AabhiShukla,,,85,3,30,2019-09-09 06:32:34,2021-04-29 19:13:44,1,"#Jabalpur #Leads #Ventilator, #ICUBed  and #Remdesivir leads needed in #Jabalpur @jabalpurdm @SPJabalpur @JaBaLPuRiYaa @jabalpurpolice @VTankha","[{'text': 'Jabalpur', 'indices': [15, 24]}, {'text': 'Leads', 'indices': [25, 31]}, {'text': 'Ventilator', 'indices': [32, 43]}, {'text': 'ICUBed', 'indices': [45, 52]}, {'text': 'Remdesivir', 'indices': [58, 69]}, {'text': 'Jabalpur', 'indices': [86, 95]}]"
YellowKhichdi,Coffee-Drinker & eReader Addict. My small world with a loving husband and my twins.,India,111,65,2285,2019-08-30 12:59:00,2021-04-29 19:13:41,1,@Bhadresh39 Tagging you in #iamplasmadonor  #PlasmaDonor #PlasmaDonors #Plasma #Mumbai,"[{'text': 'iamplasmadonor', 'indices': [27, 42]}, {'text': 'PlasmaDonor', 'indices': [44, 56]}, {'text': 'PlasmaDonors', 'indices': [57, 70]}, {'text': 'Plasma', 'indices': [71, 78]}, {'text': 'Mumbai', 'indices': [79, 86]}]"
mnopq999,"To become, a well known person in the world.................... Chiru, Salman, Vijay....",India,138,152,8745,2010-07-18 02:24:06,2021-04-29 19:13:39,240,REQUIREMENT - #OxygenCylinders #Warangal #COVIDEmergency https://t.co/6yev7u2Nt1,"[{'text': 'OxygenCylinders', 'indices': [28, 44]}, {'text': 'Warangal', 'indices': [45, 54]}, {'text': 'COVIDEmergency', 'indices': [55, 70]}]"
jyo1413,here to support only #RubiNav #RubinaDilaik #AbhinavShukla,,281,288,34840,2020-11-17 21:20:38,2021-04-29 19:13:29,36,"#ICUBed needed for a patient in #Banglore. D wife already passed away, we cud not help her but can we at least save 1 life?? Please give only VERIFIED leads  
@thefauxwriter @itsme_your_himu @SD131589 @ItsRubiology 

#SOSBangalore  #BangloreSOS #Beds","[{'text': 'ICUBed', 'indices': [14, 21]}, {'text': 'Banglore', 'indices': [46, 55]}]"
Prateek32362346,just simple,,14,0,28,2019-02-12 18:18:32,2021-04-29 19:13:18,27,"#Saharanpur #PlasmaRequirement 
Urgent O+ Plasma Donor Required for :
Name : Mrs. Neerja Gupta
Age : 66
Hospital : V-BROS
LOC : Delhi Road, Saharanpur
Contact Person : Shakshi Singhal (8979105851)
@CovidPlasmaIn @covid_army @covid19_plasma 
@ABVPVoice @dtyagi17 @BansalNaman11","[{'text': 'Saharanpur', 'indices': [17, 28]}, {'text': 'PlasmaRequirement', 'indices': [29, 47]}]"
Neeti56019149,"life is short, open yourself and do what your heart desires.",,103,56,960,2021-01-28 04:50:04,2021-04-29 19:13:18,28,"#Delhi #ICUbed #covidhelp #covid19 ICU Bed Required urgently
 *Patient Name*- Renu Khurana
*Age* -58
*Oxygen level saturation: 80-85*
 *Attendant* - Sakshi Khurana
*Contact no -+91 93159 48376, *+91 99537 75372*
Location - Delhi
@shrenik0911 @zacku111  @ApurvaMarathe1","[{'text': 'Delhi', 'indices': [0, 6]}, {'text': 'ICUbed', 'indices': [7, 14]}, {'text': 'covidhelp', 'indices': [15, 25]}, {'text': 'covid19', 'indices': [26, 34]}]"
DollyReddy10,,,169,39,8976,2019-08-31 14:31:09,2021-04-29 19:13:18,85,"One of my family members tested +ve for covid
Need o+ve plasma immediately
It's an emergency
Patient name: G.Indira
Rdt hospital,ananthapur
Ph no:6300402609
Pls share if it's possible 🙏

#PlasmaRequirement
@Puttaparthi_MBF 
@MBofficialTeam 
@SVC_official",[]
chunnusharma,Photographer,,155,25,1915,2009-07-26 12:09:48,2021-04-29 19:12:45,19,"@IPL @SDhawan25 @DineshKarthik Need a oxygen cylinder in delhi. 
Immediately for my friends' father.
Anybody please help 
@SonuSood @ArvindKejriwal @AamAadmiParty #CovidResources #COVID19 #CovidIndiaInfo #coronavirus #OxygenShortage #SOS #delhioxygen #delhi #OxygenCylinders #OxygenCrisis",[]
Akshay_Goyal19,"Rambhakt 😍
Ab to Modi ji ne bol diya follow krne ko ab to follow krna hi padega 😊",🤔🙆,5449,5760,44345,2019-02-11 06:38:05,2021-04-29 19:12:44,547,"Plasma donors in Agra

Please help

#Plasmadonor needed #Agra 

B+ve, Pls contact 
Prateek - 88268 94598","[{'text': 'Plasmadonor', 'indices': [57, 69]}, {'text': 'Agra', 'indices': [77, 82]}]"
Vaiishnaviiii_,"libra✌
18
DU'23

here for covid help",,10,2,26,2021-04-23 18:43:08,2021-04-29 19:12:32,2,"#Disaster Calls Quick Response
To Save Life

Why not #Delhi adds #ICUBed daily using Ship Container 
https://t.co/QSY3XIiRF6…
&amp; 3000 #Oxygen #Beds in Convention Centre in #JNU/#DU

#EveryHourCounts as #EveryLifeMatters

#Delhifightscorona 
#DelhiCovid
#CovidInfo 
#COVIDEmergency https://t.co/G0DOUYICFS https://t.co/xOxALYVQbd","[{'text': 'Disaster', 'indices': [20, 29]}, {'text': 'Delhi', 'indices': [73, 79]}, {'text': 'ICUBed', 'indices': [85, 92]}]"
pardeepdubey,"Life is journey, let's pass it with smile and spreading love.",India,77,51,1686,2010-03-10 09:29:47,2021-04-29 19:12:27,199,"NOT JUST BLACKMARKETING|  Cheats too have smelt a fortune amid #Oxygen need of #covid patients. 2 arrested selling #FireExtinguishers as  #OxygenCylinders by #DelhiPolice Dwarka dist team. 5 'cylinders' seized. Case regd under cheating, endangering public safety and Epidemic Act. https://t.co/8nfjYHOnom","[{'text': 'Oxygen', 'indices': [80, 87]}, {'text': 'covid', 'indices': [96, 102]}]"
dineshbabu87,Indian,"Coimbatore, India",510,130,6287,2010-05-22 06:58:52,2021-04-29 19:12:17,63,"Any leads for #OxygenCylinders in #NOIDA? Pls. RT
Name: Aruna Sud
Age: 79
Oxygen levels around 80 without concentrator
Location: Noida Sector 52
Contact: 9311225523
Or leads for hospital beds with #Oxygen support welcome too. Pls. amplify.","[{'text': 'OxygenCylinders', 'indices': [34, 50]}, {'text': 'NOIDA', 'indices': [54, 60]}]"
pankit11108,"I am fun loving guy ,belive in myself and have the confidence that one day people will adore me...",,664,21,5840,2012-09-22 11:02:40,2021-04-29 19:12:14,12,"Delhi Govt and PSA plants for oxygen generation

#DelhiHighCourt #TusharMehta #OxygenShortage #OxygenCylinders #DelhiNCR @TheRahulMehra https://t.co/JbkTn9qc8h https://t.co/mMWpw9KeX6","[{'text': 'DelhiHighCourt', 'indices': [66, 81]}, {'text': 'TusharMehta', 'indices': [82, 94]}, {'text': 'OxygenShortage', 'indices': [95, 110]}, {'text': 'OxygenCylinders', 'indices': [111, 127]}, {'text': 'DelhiNCR', 'indices': [128, 137]}]"
cabetabahmad,"Chartered Accountants, secular, patriotic.","New Delhi, India",551,78,7525,2013-08-06 12:36:09,2021-04-29 19:11:58,71,"#PlasmaRequirement
Name - Kanchana Singh Sapna samadhiya , pregnant,  Age 27
O+ plazma 
89 on oxygen
Admitted in Laxman Seth hospital 
Mobile - 6388825729 (Mayank Sharma) Jhansi.
Please help @srinivasiyc @sosiyc 
@SupriyaShrinate @sushant_says 
@TeamSaath","[{'text': 'PlasmaRequirement', 'indices': [13, 31]}]"
saleem_iqbal7,,,93,4,193,2018-04-01 17:36:02,2021-04-29 19:11:56,94,#Verified today for #Delhi #OxygenCylinders Refilling subject to availability kindly note 🙏 https://t.co/huYWv43Iy6,"[{'text': 'Verified', 'indices': [17, 26]}, {'text': 'Delhi', 'indices': [37, 43]}, {'text': 'OxygenCylinders', 'indices': [44, 60]}]"
dineshbabu87,Indian,"Coimbatore, India",510,130,6287,2010-05-22 06:58:52,2021-04-29 19:11:55,87,"#Oxygencylinders have arrived at #CommonWealthGames COVID Centre, Delhi yesterday. Near Akshardham Temple.
500+ oxygen beds available free of cost.
In case of non-admission, contact: 9582221700 (Sunny Jaiswal) 
Whatsapp only!!
Can rush patient to the center directly.","[{'text': 'Oxygencylinders', 'indices': [18, 34]}, {'text': 'CommonWealthGames', 'indices': [51, 69]}]"
itsAniketDogra,ɪ ʜᴀᴠᴇ ɴᴏ ꜱᴘᴇᴄɪᴀʟ ᴛᴀʟᴇɴᴛꜱ. ɪ ᴀᴍ ᴏɴʟʏ ᴘᴀꜱꜱɪᴏɴᴀᴛᴇʟʏ ᴄᴜʀɪᴏᴜꜱ.,"Himachal Pradesh, India",45,23,1288,2020-04-07 05:38:08,2021-04-29 19:11:54,0,"People who are black-marketing oxygen or other medical aids, selling fake medicines of need like #Remdisivir and my god filling half of the #OxygenCylinders with water just for earning profits right now, where will you go and die? Are you even humans?
#Shame","[{'text': 'Remdisivir', 'indices': [97, 108]}, {'text': 'OxygenCylinders', 'indices': [140, 156]}, {'text': 'Shame', 'indices': [252, 258]}]"
krishchowdary44,"@tarak9999 📎 @jaitdp 📎@yuvstrong12 📎
Mech Boy🔩.",,331,305,23188,2018-11-14 14:50:25,2021-04-29 19:11:47,240,REQUIREMENT - #OxygenCylinders #Warangal #COVIDEmergency https://t.co/6yev7u2Nt1,"[{'text': 'OxygenCylinders', 'indices': [28, 44]}, {'text': 'Warangal', 'indices': [45, 54]}, {'text': 'COVIDEmergency', 'indices': [55, 70]}]"
YellowKhichdi,Coffee-Drinker & eReader Addict. My small world with a loving husband and my twins.,India,111,65,2285,2019-08-30 12:59:00,2021-04-29 19:11:42,0,@SaradhiTweets Tagging you in #iamplasmadonor  #PlasmaDonor #PlasmaDonors #Plasma #HYDERABAD,"[{'text': 'iamplasmadonor', 'indices': [30, 45]}, {'text': 'PlasmaDonor', 'indices': [47, 59]}, {'text': 'PlasmaDonors', 'indices': [60, 73]}, {'text': 'Plasma', 'indices': [74, 81]}, {'text': 'HYDERABAD', 'indices': [82, 92]}]"
NishaaMathuria,,,22,5,51,2017-04-19 09:24:21,2021-04-29 19:11:28,1,"Please help!! Need Plasma Donor(AB+) or any blood group for
Patient name : Suman
Age : 39
Blood Group : AB+
No of units : 1
Place : East Delhi
Attendent name: Nisha
                                9899693636

#plasmadonordelhi 
#PlasmaRequirement 
#plasma","[{'text': 'plasmadonordelhi', 'indices': [209, 226]}, {'text': 'PlasmaRequirement', 'indices': [228, 246]}, {'text': 'plasma', 'indices': [248, 255]}]"
Mana__MB,"Indian Telugu Cinema Actor SuperStar
@urstrulyMahesh website. Official Updates of SuperStar. Royal Page For Loyal Fans!",,6,438,2669,2020-08-01 12:04:37,2021-04-29 19:11:26,29,"Kindly DM us if u have an information about the oxygen cylinders dealers r availability area in WARANGAL, HANOMKONDA 🙏🏻🙏🏻 
.
@MBofficialTeam 
#StayHome #StayHomeStaySafe #COVIDEmergency #OxygenCylinders",[]
used_less_boy,"A 20 yo Multipotentialite
Ex-Kvian
Geek
Connoisseur🎶
Sapiophile
Learning art of words.
Bibliophile
.
.
.
Lagbhag Adarsh",,69,22,250,2018-12-13 19:38:44,2021-04-29 19:11:13,0,"@ThinkindiaUp @Ravikant_K143 @shalabhmani @ABVPKANPUR @Ramesh_Gariya Adarsh Bajpai 🇮🇳 (@used_less_boy) Tweeted:
Please help.
A+ Plasma needed .
#PlasmaRequirement 
#PlasmaDonor 
#Plasma 
#PlasmaDonation 
Contact 7798200228 https://t.co/tM9IGaYQQu https://t.co/EzpuTa3wnr","[{'text': 'PlasmaRequirement', 'indices': [144, 162]}, {'text': 'PlasmaDonor', 'indices': [164, 176]}, {'text': 'Plasma', 'indices': [178, 185]}, {'text': 'PlasmaDonation', 'indices': [187, 202]}]"
SYEDALI_HYD,BOSS IS ALWAYS RIGHT,India,249,17,2108,2015-04-13 13:43:12,2021-04-29 19:10:57,71,"#PlasmaRequirement
Name - Kanchana Singh Sapna samadhiya , pregnant,  Age 27
O+ plazma 
89 on oxygen
Admitted in Laxman Seth hospital 
Mobile - 6388825729 (Mayank Sharma) Jhansi.
Please help @srinivasiyc @sosiyc 
@SupriyaShrinate @sushant_says 
@TeamSaath","[{'text': 'PlasmaRequirement', 'indices': [13, 31]}]"
darkoholic9,"sanghis consider me male
#IndiaNotASafeCountry4Women",,372,260,8122,2011-11-13 15:00:44,2021-04-29 19:10:57,815,"Rapid Oxygen Supply available at door for emergencies by bike rental

Bengaluru Startup 

 Phone: 7069999961 #CovidResources  

#OxygenCylinders #Bangalore https://t.co/1mRIbXFr14",[]
imSreena,,,66,7,425,2013-05-23 16:19:45,2021-04-29 19:10:34,71,"#PlasmaRequirement
Name - Kanchana Singh Sapna samadhiya , pregnant,  Age 27
O+ plazma 
89 on oxygen
Admitted in Laxman Seth hospital 
Mobile - 6388825729 (Mayank Sharma) Jhansi.
Please help @srinivasiyc @sosiyc 
@SupriyaShrinate @sushant_says 
@TeamSaath","[{'text': 'PlasmaRequirement', 'indices': [13, 31]}]"
AnkurVerma146,"लहरों से डरकर नौका पार नहीं होती, हिम्मत करने वालों की हार नहीं होती। :)
Happy, Free, Confused, And Lonely At The Same Time.!!","New Delhi, India",362,59,4399,2010-02-25 19:33:24,2021-04-29 19:10:21,0,"Urgent requirement of Plasma
Patient Details:
Name: Poonam Srivastava
Gender: Female
Blood Group: O+ve
Age: 55 Yrs
Covid Recovery: 1-3 months
Location: Max Hospital Saket, Delhi
Mobile No: 9673280800

#SOSIYC #COVIDEmergency #PlasmaDonor #PlasmaRequirement @srinivasiyc @SonuSood","[{'text': 'SOSIYC', 'indices': [201, 208]}, {'text': 'COVIDEmergency', 'indices': [209, 224]}, {'text': 'PlasmaDonor', 'indices': [225, 237]}, {'text': 'PlasmaRequirement', 'indices': [238, 256]}]"
Kesariya_Indian,"यदा यदा हि धर्मस्य ग्लानिर्भवति भारत।
अभ्युत्थानमधर्मस्य तदात्मानं सृजाम्यहम् ॥

Proud Hindu

Proud Indian.

#MSDian

@NarendraModi 

My PM My Pride.",,158,136,6421,2021-01-17 20:30:18,2021-04-29 19:10:19,1,"The day news channels will leave #corona ka aanchal, it will actually vanish #CoronaCurfew #COVID19 #CovidIndia #CovidResources #CovidIndiaInfo #OxygenShortage #OxygenCylinders #OxygenCrisis https://t.co/8Me0NcT3Ny","[{'text': 'corona', 'indices': [47, 54]}, {'text': 'CoronaCurfew', 'indices': [91, 104]}, {'text': 'COVID19', 'indices': [105, 113]}, {'text': 'CovidIndia', 'indices': [114, 125]}]"
MahaCovid_,MahaCovid हा हॅशटॅग वापरायला विसरू नका. Use this Hashtag  #MahaCovid   in your tweet and I will retweet automatically 💯. Check my Timeline for MAHACOVID .,,2,84,1406,2021-04-27 16:31:41,2021-04-29 19:10:16,2,"Looking for A+ Plasma in Dombivali Mumbai. Please share any leads.

#SOSMumbai #PlasmaDonor #PlasmaRequirement @SoravJain #MumbaiFightsCorona #COVIDEmergency #SOSIYC https://t.co/ugci0sVjil","[{'text': 'SOSMumbai', 'indices': [88, 98]}, {'text': 'PlasmaDonor', 'indices': [99, 111]}, {'text': 'PlasmaRequirement', 'indices': [112, 130]}]"
FarzanHyderabad,"Assistant News Editor | PrimeTime News Anchor |
Belongs to Hyderabad, India 🇮🇳 | Working in @TheSiasatTV",Hyderabad Telangana ,89,295,3099,2018-08-17 14:24:19,2021-04-29 19:10:09,1,"#IndiaFightsCorona , new record #CovidIndia cases and deaths as crisis deepens https://t.co/oQdWqgOzpS via @AJEnglish 
#COVID19 #CovidIndiaInfo #coronavirus #OxygenShortage #OxygenCylinders #OxygenCrisis #OxygenEmergency #Indian #IndiaNeedsOxygen","[{'text': 'IndiaFightsCorona', 'indices': [0, 18]}, {'text': 'CovidIndia', 'indices': [32, 43]}, {'text': 'COVID19', 'indices': [119, 127]}, {'text': 'CovidIndiaInfo', 'indices': [128, 143]}, {'text': 'coronavirus', 'indices': [144, 156]}, {'text': 'OxygenShortage', 'indices': [157, 172]}, {'text': 'OxygenCylinders', 'indices': [173, 189]}, {'text': 'OxygenCrisis', 'indices': [190, 203]}, {'text': 'OxygenEmergency', 'indices': [204, 220]}, {'text': 'Indian', 'indices': [221, 228]}, {'text': 'IndiaNeedsOxygen', 'indices': [229, 246]}]"
mhmdsajid,RTs r not endorsements,,1173,134,9287,2011-12-29 05:49:05,2021-04-29 19:10:05,32,"AsslamuAlaikum Everyone Jisko bhi urgently Oxygen Refill Karwaani Hai Delhi Mai wo Msg Kare...
RT for Better Reach and kindly Follow For Regular updates...

#CovidResources #DelhiNCR #OxygenShortage #SOSDelhi #OxygenCylinders #OxygenCrisis",[]
Paru86menon,her own kind of beautiful ❤,,113,311,20185,2010-08-15 11:32:56,2021-04-29 19:09:59,10,"#Oxygen  #OxygenCans 
available: 
10 litres 1000rs  in West Delhi, near Tilak Nagar Metro station. 
Contact: 8881414786 - akshay  
Number verified -Divyansh self 
9:01 pm today 
#OxygenEmergency  #OxygenCylinders  #COVID19India  #CovidResources #CovidSOSIndia  #CovidHelp #delhi","[{'text': 'Oxygen', 'indices': [18, 25]}, {'text': 'OxygenCans', 'indices': [27, 38]}]"
