username,tweet_date,text,hashtags,id
imjr27,2021-05-06 06:58:09,"#oxygen #concentrators available, 
Ready to deliver across #Mumbai, #Pune, #Vapi, #Nagpur.

By 8888879957 Gangajal healthcare, Mumbai.

Verified by our team at 3:05 pm, 5 May.

@TheProductfolks @CreatorsOfProd @GulatiSinghJ @7rahulc @Nameet @Saranyagop @awwwnchal @IndiaCovidRes","[{'text': 'oxygen', 'indices': [19, 26]}, {'text': 'concentrators', 'indices': [27, 41]}, {'text': 'Mumbai', 'indices': [78, 85]}, {'text': 'Pune', 'indices': [87, 92]}, {'text': 'Vapi', 'indices': [94, 99]}, {'text': 'Nagpur', 'indices': [101, 108]}]",1390199188579766273
Shutup_sharma,2021-05-06 06:49:36,"Ventilator, Oxygen and ICU Beds available at Dr. Babasaheb Ambedkar Hospital, Nagpur (verified) https://t.co/45RzE9H2RH",[],1390197036373331972
gautamsaw,2021-05-06 06:48:48,"Ventilator, Oxygen and ICU Beds available at Dr. Babasaheb Ambedkar Hospital, Nagpur (verified) https://t.co/45RzE9H2RH",[],1390196835889778688
iThatMatter,2021-05-06 06:45:04,"Ventilator, Oxygen and ICU Beds available at Dr. Babasaheb Ambedkar Hospital, Nagpur (verified) https://t.co/45RzE9H2RH",[],1390195893744308228
covidaidaccess,2021-05-06 06:43:04,"Ventilator, Oxygen and ICU Beds available at Dr. Babasaheb Ambedkar Hospital, Nagpur (verified) https://t.co/45RzE9H2RH",[],1390195392650694657
vivekjhajhria14,2021-05-06 06:22:15,"@NehaDhupia @SonuSood @SoodFoundation NEED HELP (verified)

Name:-LALITA BALWANT BADGE
Age:45  DOB: 10/03/1973

Addmited to shivganga hospital, lokmat
sq, nagpur

Covid +ve; Hg:3.6 too low
HRCT : 12
Need some money for treatment and some tests

Contact no. Komal badge
(daughter)7972647290 https://t.co/pujYqEBBw5",[],1390190151050006528
Lakshmi87771392,2021-05-06 06:18:54,"@NehaDhupia @SonuSood @SoodFoundation NEED HELP (verified)

Name:-LALITA BALWANT BADGE
Age:45  DOB: 10/03/1973

Addmited to shivganga hospital, lokmat
sq, nagpur

Covid +ve; Hg:3.6 too low
HRCT : 12
Need some money for treatment and some tests

Contact no. Komal badge
(daughter)7972647290 https://t.co/pujYqEBBw5",[],1390189309760737281
Naveen5342,2021-05-06 05:56:21,"Okay, so no source can help get bed in Nagpur by directly calling or visiting hospitals, here is this procedure, we need to contact Central Control Room, there then they will direct with availability of beds and reserve them.
Verified. https://t.co/D26eFZWKPw",[],1390183633697181699
iThatMatter,2021-05-06 05:40:52,"Third Wave of COVID19 in India Bihar Patna Nashik Nagpur Delhi Available in 2-3days Verified Oxygen Cylinders Ventilators ICUs equipments in Hospitals Oxygen Concentrators Machine Oxygen Beds 9472232389 9028266021 8169230209
#Nagpur",[],1390179736756776960
FLine_warrior,2021-05-06 05:36:25,"Third Wave of COVID19 in India Bihar Patna Nashik Nagpur Delhi Available in 2-3days Verified Oxygen Cylinders Ventilators ICUs equipments in Hospitals Oxygen Concentrators Machine Oxygen Beds 9472232389 9028266021 8169230209
#Nagpur",[],1390178618899193856
CVDResourcesBot,2021-05-06 05:34:49,"Third Wave of COVID19 in India Bihar Patna Nashik Nagpur Delhi Available in 2-3days Verified Oxygen Cylinders Ventilators ICUs equipments in Hospitals Oxygen Concentrators Machine Oxygen Beds 9472232389 9028266021 8169230209
#Nagpur",[],1390178213704384519
VM_Goloka,2021-05-06 05:34:43,"Third Wave of COVID19 in India Bihar Patna Nashik Nagpur Delhi Available in 2-3days Verified Oxygen Cylinders Ventilators ICUs equipments in Hospitals Oxygen Concentrators Machine Oxygen Beds 9472232389 9028266021 8169230209
#Nagpur","[{'text': 'Nagpur', 'indices': [225, 232]}]",1390178192023904258
iThatMatter,2021-05-06 05:34:15,"#covidinfoindia
Oxygen:
COVID19 Verified Bihar Patna Nashik Nagpur Delhi Available in 2-3days Oxygen Cylinders Ventilators ICUs equipments in Hospitals Oxygen Concentrators Machine Oxygen Beds 9472232389 9028266021 8169230209
#Nagpur","[{'text': 'covidinfoindia', 'indices': [15, 30]}]",1390178071412576256
CVDResourcesBot,2021-05-06 05:33:03,"#covidinfoindia
Oxygen:
COVID19 Verified Bihar Patna Nashik Nagpur Delhi Available in 2-3days Oxygen Cylinders Ventilators ICUs equipments in Hospitals Oxygen Concentrators Machine Oxygen Beds 9472232389 9028266021 8169230209
#Nagpur","[{'text': 'covidinfoindia', 'indices': [15, 30]}]",1390177769259208704
VM_Goloka,2021-05-06 05:32:57,"#covidinfoindia
Oxygen:
COVID19 Verified Bihar Patna Nashik Nagpur Delhi Available in 2-3days Oxygen Cylinders Ventilators ICUs equipments in Hospitals Oxygen Concentrators Machine Oxygen Beds 9472232389 9028266021 8169230209
#Nagpur","[{'text': 'covidinfoindia', 'indices': [0, 15]}, {'text': 'Nagpur', 'indices': [226, 233]}]",1390177747570360324
sarswatshyam,2021-05-06 03:33:12,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝

NAGPUR

30 Oxygen Beds, 30 ICU beds, 5 ventilator beds available

Contact no: 8412030400 
Location: Hope hospital, Teka Naka, Kamptee road, Nagpur
Last Verified @ 05/05/21, 11:02 AM

#NagpurSOS #BedsAvailable #OxygenBeds #VentilatorBeds",[],1390147607733805056
CVDResourcesBot,2021-05-06 03:19:18,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝

NAGPUR

30 Oxygen Beds, 30 ICU beds, 5 ventilator beds available

Contact no: 8412030400 
Location: Hope hospital, Teka Naka, Kamptee road, Nagpur
Last Verified @ 05/05/21, 11:02 AM

#NagpurSOS #BedsAvailable #OxygenBeds #VentilatorBeds",[],1390144112976961539
Are__yaar__Nivi,2021-05-06 03:19:13,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝

NAGPUR

30 Oxygen Beds, 30 ICU beds, 5 ventilator beds available

Contact no: 8412030400 
Location: Hope hospital, Teka Naka, Kamptee road, Nagpur
Last Verified @ 05/05/21, 11:02 AM

#NagpurSOS #BedsAvailable #OxygenBeds #VentilatorBeds",[],1390144091292323841
humanitarian381,2021-05-06 02:23:32,"#nagpur ; verified at 3.30 pm
Oxygen cylinders: https://t.co/mby3Ly2mAO","[{'text': 'nagpur', 'indices': [17, 24]}]",1390130075849220100
Saurrabhinc,2021-05-06 02:22:19,"Third Wave of #COVID19 in India
#Bihar #Patna #Nashik #Nagpur #Delhi

Available in 2-3days #Verified

Oxygen Cylinders
Ventilators
ICUs equipments in Hospitals
Oxygen Concentrators Machine
Oxygen Beds

9472232389 @Saurrabhinc
9028266021 @nargunduandhra
8169230209 @WaghGTSLgroup","[{'text': 'COVID19', 'indices': [34, 42]}, {'text': 'Bihar', 'indices': [52, 58]}, {'text': 'Patna', 'indices': [59, 65]}, {'text': 'Nashik', 'indices': [66, 73]}, {'text': 'Nagpur', 'indices': [74, 81]}, {'text': 'Delhi', 'indices': [82, 88]}, {'text': 'Verified', 'indices': [111, 120]}]",1390129772299051015
FLine_warrior,2021-05-06 02:02:15,"#COVID19 #Verified
#Bihar #Patna #Nashik #Nagpur #Delhi

Available in 2-3days

Oxygen Cylinders
Ventilators
ICUs equipments in Hospitals
Oxygen Concentrators Machine
Oxygen Beds

9472232389 @Saurrabhinc
9028266021 @nargunduandhra
8169230209 @WaghGTSLgroup","[{'text': 'COVID19', 'indices': [20, 28]}, {'text': 'Verified', 'indices': [29, 38]}, {'text': 'Bihar', 'indices': [39, 45]}, {'text': 'Patna', 'indices': [46, 52]}, {'text': 'Nashik', 'indices': [53, 60]}, {'text': 'Nagpur', 'indices': [61, 68]}, {'text': 'Delhi', 'indices': [69, 75]}]",1390124721874739202
findthecolors,2021-05-09 01:11:33,"@kishh143 Please look here for people posting about availability of icu, bed in Chennai:

- https://t.co/gCBLQdUsvv 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[],1391199123966095360
EzhutheAyudham,2021-05-09 01:00:46,"OXYGEN BEDS IN CHENNAI NEEDED
It’s for an old patient who is very critical. 
Please reply/dm with verified leads!!",[],1391196413455855617
KaderMuhideen,2021-05-08 23:22:09,#Verified &amp; #Updated list of helplines offering #Hospital availability for #COVID patients. #covidindia #CovidHelp #Covidaid #ChennaiVolunteers #chennai #Tamilnadu #StayHomeStaySafe #CovidSupport #CovidResources #HospitalBeds #food #Ambulance #Oxygen #OxygenBeds #VentilatorBed https://t.co/0rsZtrX1uT,"[{'text': 'Verified', 'indices': [18, 27]}, {'text': 'Updated', 'indices': [34, 42]}, {'text': 'Hospital', 'indices': [70, 79]}, {'text': 'COVID', 'indices': [97, 103]}, {'text': 'covidindia', 'indices': [114, 125]}, {'text': 'CovidHelp', 'indices': [126, 136]}]",1391171596010758146
Covid19Help10,2021-05-08 23:19:27,Our #volunteers have  verified &amp; updated the #oxygensuppliers list.  Please call the dealer directly for more info.#covidchennai  #CovidHelp #Tamilnadu #Chennai  #COVID19India #ChennaiVolunteers #Oxygen #helpindiabreathe https://t.co/xvfGwKiWUW,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [67, 83]}]",1391170913916395520
KaderMuhideen,2021-05-08 23:19:22,Our #volunteers have  verified &amp; updated the #oxygensuppliers list.  Please call the dealer directly for more info.#covidchennai  #CovidHelp #Tamilnadu #Chennai  #COVID19India #ChennaiVolunteers #Oxygen #helpindiabreathe https://t.co/xvfGwKiWUW,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [67, 83]}]",1391170892718166019
Jyotsan90590395,2021-05-08 23:06:46,"Ambulance

Rockfort 9976512330
Facility- Without Oxygen 
Location- Chennai

Verified on 08/05/21

Chennai COVID19 COVIDUpdates CoronaPandemic AmbulanceServices
#Chennai
 @Oxygen 
@chennaipolice_ 
@bot_assist 
@CVDResourcesBot 
@ChennaiCovid19 
@chennai 
@CovidIndiaSeva","[{'text': 'Chennai', 'indices': [160, 168]}]",1391167724546445314
plasmabot2,2021-05-08 23:00:03,"@_SSRFan @104_GoTN Use this bot for Beds, Oxygen, #Plasma in any city. Latest verified numbers.

Just send ‘COVID’ to initiate.

https://t.co/1zJ44gQZQ3

CovidHelp PlasmaDonors Oxygen HospitalBeds Delhi Mumbai Chennai","[{'text': 'Plasma', 'indices': [70, 77]}]",1391166032212119556
SunET54,2021-05-08 22:37:32,"#Ambulance service #Chennai 

Rockfort 9976512330

Facility without  oxygen 

Type Paid Service
Location. Chennai

Verified by Niteesh @ 7:30 pm 08/05/21

#ICLUVerifies","[{'text': 'Ambulance', 'indices': [21, 31]}, {'text': 'Chennai', 'indices': [40, 48]}]",1391160364608344064
RetweetsMumbai,2021-05-08 22:11:43,"@_SSRFan @104_GoTN Use this bot for Beds, Oxygen, #Plasma in any city. Latest verified numbers.

Just send ‘COVID’ to initiate.

https://t.co/1zJ44gQZQ3

CovidHelp PlasmaDonors Oxygen HospitalBeds Delhi Mumbai Chennai","[{'text': 'Plasma', 'indices': [50, 57]}]",1391153871163207686
saacknicholas,2021-05-08 22:05:41,"Urgent 
The hospital in it which we admitted do not have oxygen supply now. 
Called multiple nos with no luck. Anybody know any any verified sources for procuring oxygen cylinder???
Location- Chennai
Oxygen level- 87
Please help. Begging you guys. 🙏 https://t.co/1aUDCgwg6G",[],1391152349456977920
mujhenahiipata,2021-05-08 21:56:42,"#Ambulance service #Chennai 

Rockfort 9976512330

Facility without  oxygen 

Type Paid Service
Location. Chennai

Verified by Niteesh @ 7:30 pm 08/05/21

#ICLUVerifies","[{'text': 'Ambulance', 'indices': [21, 31]}, {'text': 'Chennai', 'indices': [40, 48]}]",1391150090191089664
harish_sara,2021-05-08 21:52:49,"#Ambulance service #Chennai 

Rockfort 9976512330

Facility without  oxygen 

Type: Paid Service
Location. Chennai

Verified by Niteesh @ 7:30 pm 08/05/21

#ICLUVerifies","[{'text': 'Ambulance', 'indices': [16, 26]}, {'text': 'Chennai', 'indices': [35, 43]}]",1391149111777251329
staszane,2021-05-08 21:49:32,"#Ambulance service #Chennai 

Rockfort 9976512330

Facility without  oxygen 

Type Paid Service
Location. Chennai

Verified by Niteesh @ 7:30 pm 08/05/21

#ICLUVerifies","[{'text': 'Ambulance', 'indices': [21, 31]}, {'text': 'Chennai', 'indices': [40, 48]}]",1391148287760113666
rachaellllllll_,2021-05-08 21:46:57,"#Ambulance service #Chennai 

Rockfort 9976512330

Facility without  oxygen 

Type Paid Service
Location. Chennai

Verified by Niteesh @ 7:30 pm 08/05/21

#ICLUVerifies","[{'text': 'Ambulance', 'indices': [21, 31]}, {'text': 'Chennai', 'indices': [40, 48]}]",1391147636019798017
findthecolors,2021-05-08 21:37:09,"@adhisrini87 Check if there are people who are making calls and checking for availability of oxygen in Chennai:

- https://t.co/GocxwVMYGh 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[],1391145169362161664
v_aswin,2021-05-08 20:34:23,Our #volunteers have  verified &amp; updated the #oxygensuppliers list.  Please call the dealer directly for more info.#covidchennai  #CovidHelp #Tamilnadu #Chennai  #COVID19India #ChennaiVolunteers #Oxygen #helpindiabreathe https://t.co/xvfGwKiWUW,"[{'text': 'volunteers', 'indices': [22, 33]}, {'text': 'oxygensuppliers', 'indices': [67, 83]}]",1391129375626600448
Ajaykumar00009,2021-05-08 20:29:03,"@thegeekgrapher @sharelaugh @SonuSood @FoundationSonu CHC - St.Isabel Hospital, Mylapore
49, Oliver Rd, next to Luz Church,Kattukoil Garden, Mylapore, Chennai,chennai,Mylapore
Chennai. 

1 ICU bed was available. Verified at 6.30Pm

Kindly check",[],1391128030861565953
dugar_umesh,2021-05-08 20:22:00,"@thegeekgrapher @sharelaugh @SonuSood @FoundationSonu CHC - St.Isabel Hospital, Mylapore
49, Oliver Rd, next to Luz Church,Kattukoil Garden, Mylapore, Chennai,chennai,Mylapore
Chennai. 

1 ICU bed was available. Verified at 6.30Pm

Kindly check",[],1391126259481022464
dobelikedat,2021-05-08 20:18:47,"‼️‼️ NEED VERIFIED O2 BED LEADS IN CHENNAI‼️‼️
#VERIFIEDO2BEDLEADSCHENNAI","[{'text': 'VERIFIEDO2BEDLEADSCHENNAI', 'indices': [67, 93]}]",1391125446981349376
aluku_lungi,2021-05-08 20:18:46,"‼️‼️ NEED VERIFIED O2 BED LEADS IN CHENNAI‼️‼️
#VERIFIEDO2BEDLEADSCHENNAI","[{'text': 'VERIFIEDO2BEDLEADSCHENNAI', 'indices': [67, 93]}]",1391125445261762560
randakarandaka,2021-05-08 19:59:04,"Urgent 
The hospital in it which we admitted do not have oxygen supply now. 
Called multiple nos with no luck. Anybody know any any verified sources for procuring oxygen cylinder???
Location- Chennai
Oxygen level- 87
Please help. Begging you guys. 🙏 https://t.co/1aUDCgwg6G",[],1391120485065236482
findthecolors,2021-05-08 19:58:22,"@thegeekgrapher There are people who are making calls and checking for availability of icu, bed in Chennai:

- https://t.co/gCBLQdUsvv 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[],1391120311098109952
GowshyShy,2021-05-08 19:48:14,"‼️‼️ NEED VERIFIED O2 BED LEADS IN CHENNAI‼️‼️
#VERIFIEDO2BEDLEADSCHENNAI","[{'text': 'VERIFIEDO2BEDLEADSCHENNAI', 'indices': [67, 93]}]",1391117762160775169
dhileep_s,2021-05-08 19:46:26,We have verified &amp; updated this #oxygensuppliers list for #TamilNadu. Pls call dealers directly for info. #covidchennai #CovidHelp #Tamilnadu #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe #oxygencrisis #oxygenmask #oxygencylinder #OxygenSupply https://t.co/GHSwCoDunn,"[{'text': 'oxygensuppliers', 'indices': [54, 70]}, {'text': 'TamilNadu', 'indices': [80, 90]}, {'text': 'covidchennai', 'indices': [128, 141]}]",1391117308257570816
a_crmdgn,2021-05-08 19:35:12,"Urgent 
The hospital in it which we admitted do not have oxygen supply now. 
Called multiple nos with no luck. Anybody know any any verified sources for procuring oxygen cylinder???
Location- Chennai
Oxygen level- 87
Please help. Begging you guys. 🙏 https://t.co/1aUDCgwg6G",[],1391114479807594497
IOVELACHERY,2021-05-08 19:31:48,We have verified &amp; updated this #oxygensuppliers list for #TamilNadu. Pls call dealers directly for more info. #covidchennai #CovidHelp #Tamilnadu #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe #oxygencrisis #oxygenmask #oxygencylinder #OxygenSupply https://t.co/Xix8jSdwrN,"[{'text': 'oxygensuppliers', 'indices': [54, 70]}, {'text': 'TamilNadu', 'indices': [80, 90]}]",1391113623095812096
HitenRohra,2021-05-08 19:27:29,"‼️‼️ NEED VERIFIED O2 BED LEADS IN CHENNAI‼️‼️
#VERIFIEDO2BEDLEADSCHENNAI","[{'text': 'VERIFIEDO2BEDLEADSCHENNAI', 'indices': [67, 93]}]",1391112537345708032
findthecolors,2021-05-08 19:20:51,"@liam_bidong Check if there are people who are making calls and checking for availability of icu, bed in Chennai:

- https://t.co/gCBLQdUsvv 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[],1391110869640044545
Sanjnakaliht,2021-05-08 19:17:42,"‼️‼️ NEED VERIFIED O2 BED LEADS IN CHENNAI‼️‼️
#VERIFIEDO2BEDLEADSCHENNAI","[{'text': 'VERIFIEDO2BEDLEADSCHENNAI', 'indices': [67, 93]}]",1391110075729596418
Dhanusha_s,2021-05-08 19:12:55,We have verified &amp; updated this #oxygensuppliers list for #TamilNadu. Pls call dealers directly for more info. #covidchennai #CovidHelp #Tamilnadu #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe #oxygencrisis #oxygenmask #oxygencylinder #OxygenSupply https://t.co/Xix8jSdwrN,"[{'text': 'oxygensuppliers', 'indices': [54, 70]}, {'text': 'TamilNadu', 'indices': [80, 90]}]",1391108872589385728
FaizalBabu_M,2021-05-08 19:02:39,"‼️‼️ NEED VERIFIED O2 BED LEADS IN CHENNAI‼️‼️
#VERIFIEDO2BEDLEADSCHENNAI","[{'text': 'VERIFIEDO2BEDLEADSCHENNAI', 'indices': [67, 93]}]",1391106287732092928
crankybot_jpg,2021-05-08 19:01:47,"#Ambulance service #Chennai 

Rockfort 9976512330

Facility without  oxygen 

Type: Paid Service
Location. Chennai

Verified by Niteesh @ 7:30 pm 08/05/21

#ICLUVerifies","[{'text': 'Ambulance', 'indices': [16, 26]}, {'text': 'Chennai', 'indices': [35, 43]}]",1391106069183688704
findthecolors,2021-05-08 18:59:30,"@reachtovignesh There are people who are making calls and checking for availability of icu in Chennai:

- https://t.co/gCBLQdUsvv 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[],1391105497537732609
findthecolors,2021-05-08 18:51:32,"@mini_bright Please look here for people posting about availability of oxygen in Chennai:

- https://t.co/GocxwVMYGh 
- https://t.co/D5RfoSdwCs

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏",[],1391103492991832064
kool_anns,2021-05-08 18:41:46,"O2 concentrators available from Monday 10/05/21 for home usage. Checked and verified! Pls share with the needy.. courtesy @pravinks5 

#OxygenConcentrators #Oxygen #Chennai #Covid19IndiaHelp #covidchennai https://t.co/qG8CqefE7a",[],1391101034747949057
DDonaldTrumpppp,2021-05-08 18:31:45,"#Ambulance service #Chennai 

Rockfort 9976512330

Facility without  oxygen 

Type Paid Service
Location. Chennai

Verified by Niteesh @ 7:30 pm 08/05/21

#ICLUVerifies","[{'text': 'Ambulance', 'indices': [0, 10]}, {'text': 'Chennai', 'indices': [19, 27]}, {'text': 'ICLUVerifies', 'indices': [155, 168]}]",1391098512683638788
baekperalta,2021-05-08 18:26:33,"Urgent 
The hospital in it which we admitted do not have oxygen supply now. 
Called multiple nos with no luck. Anybody know any any verified sources for procuring oxygen cylinder???
Location- Chennai
Oxygen level- 87
Please help. Begging you guys. 🙏 https://t.co/1aUDCgwg6G",[],1391097204694081538
rahulajay999,2021-05-08 18:20:52,We have verified &amp; updated this #oxygensuppliers list for #TamilNadu. Pls call dealers directly for more info. #covidchennai #CovidHelp #Tamilnadu #Chennai #COVID19India #ChennaiVolunteers #Oxygen #madurai #helpindiabreathe #oxygencrisis #oxygenmask #oxygencylinder #OxygenSupply https://t.co/Xix8jSdwrN,"[{'text': 'oxygensuppliers', 'indices': [54, 70]}, {'text': 'TamilNadu', 'indices': [80, 90]}]",1391095771982745601
TheHatmanTweets,2021-05-08 18:18:16,"Urgent 
The hospital in it which we admitted do not have oxygen supply now. 
Called multiple nos with no luck. Anybody know any any verified sources for procuring oxygen cylinder???
Location- Chennai
Oxygen level- 87
Please help. Begging you guys. 🙏 https://t.co/1aUDCgwg6G",[],1391095120267669504
